166,226,85,61,51,52,43,49
167,227,85,61,51,52,44,50
168,228,85,63,53,54,45,51
169,229,86,65,55,56,47,53
170,230,86,67,57,58,50,56
171,231,86,69,59,60,52,58
172,232,86,70,61,62,54,60
173,233,86,72,62,63,55,61
174,234,86,73,63,64,57,62
175,235,86,73,64,65,58,63
176,236,86,74,65,66,58,64
177,237,86,75,66,67,59,65
178,238,86,75,66,67,59,65
179,239,86,75,66,67,59,65
180,240,86,74,65,66,58,64
181,241,86,74,65,66,58,63
182,242,86,74,64,65,57,63
183,243,86,73,63,64,56,62
184,244,86,73,63,64,56,61
185,245,86,72,62,63,55,61
186,246,85,72,62,63,55,61
187,247,85,71,61,62,54,60
188,248,86,71,61,62,54,60
189,249,86,71,60,62,53,59
190,250,86,70,60,61,53,59
191,251,86,70,60,61,53,59
192,252,86,70,60,61,53,59
193,253,85,70,60,61,53,59
194,254,85,70,60,61,52,59
195,255,86,70,60,61,52,58
196,256,85,70,60,61,52,58
197,257,85,70,59,61,52,58
198,258,86,70,59,60,52,58
199,259,86,69,59,60,52,58
200,260,86,69,59,60,51,58
201,261,86,69,59,60,51,58
202,262,86,69,58,60,51,57
203,263,86,69,58,59,51,57
204,264,86,68,58,59,50,57
205,265,86,68,58,59,50,56
206,266,86,68,58,59,50,56
207,267,86,68,58,59,50,56
208,268,86,68,58,59,50,56
209,269,86,68,58,59,50,56
210,270,86,68,58,59,50,57
211,271,86,69,58,59,51,57
212,272,86,69,58,59,51,57
213,273,86,69,58,60,51,57
214,274,86,69,58,60,51,57
215,275,86,69,58,60,51,57
216,276,86,69,58,60,51,57
217,277,85,69,59,60,51,57
218,278,85,69,59,60,51,57
219,279,85,69,59,60,52,58
220,280,85,70,60,61,52,58
221,281,85,71,61,62,53,59
222,282,85,71,61,63,54,60
223,283,85,72,62,64,55,61
224,284,85,73,63,64,56,62
225,285,84,73,64,65,57,63
226,286,84,74,65,66,58,63
227,287,84,74,65,66,58,64
228,288,84,74,65,67,59,64
229,289,84,75,66,67,59,65
230,290,84,75,66,67,60,65
231,291,84,75,66,67,60,65
232,292,83,75,66,67,60,65
233,293,83,75,66,68,60,65
234,294,83,75,66,68,60,65
235,295,82,74,66,67,60,65
236,296,82,74,66,67,60,65
237,297,82,74,66,67,60,65
238,298,82,74,66,67,60,65
239,299,82,74,66,68,60,65
240,300,83,75,66,68,60,65
241,301,83,75,67,68,60,66
242,302,83,75,66,68,60,65
243,303,83,75,66,68,60,65
244,304,83,74,66,67,59,65
245,305,83,74,65,66,59,64
246,306,83,74,65,66,58,64
247,307,83,74,64,66,58,63
248,308,83,74,64,65,57,63
249,309,83,73,63,65,56,62
250,310,83,72,63,64,56,61
251,311,83,72,63,64,55,61
252,312,83,72,62,63,55,61
253,313,83,72,62,63,54,60
254,314,83,71,61,62,54,60
255,315,83,71,61,62,54,60
256,316,83,71,61,62,53,59
257,317,83,71,60,62,53,59
258,318,83,70,60,61,53,59
259,319,83,71,60,62,53,59
260,320,83,71,60,62,53,59
261,321,83,71,61,62,53,59
262,322,83,71,61,62,53,59
263,323,83,71,60,62,53,59
264,324,83,71,60,62,53,59
265,325,83,70,60,62,53,59
266,326,82,70,60,62,53,59
267,327,82,71,60,62,53,59
268,328,82,70,60,61,53,59
269,329,82,71,61,62,53,59
270,330,82,71,61,63,54,60
271,331,82,72,62,64,55,61
272,332,82,72,63,64,56,62
273,333,82,72,63,65,57,62
274,334,82,73,64,65,57,63
275,335,82,73,64,66,58,63
276,336,83,74,65,66,58,64
277,337,83,74,65,67,59,64
278,338,83,74,66,67,59,65
279,339,83,74,66,67,60,65
280,340,82,74,66,67,60,65
281,341,82,75,66,67,60,65
282,342,83,75,66,68,60,65
283,343,86,77,68,69,62,67
284,344,88,78,69,70,63,68
285,345,90,79,70,71,63,69
286,346,90,79,70,71,64,69
287,347,90,79,70,71,64,69
288,348,90,79,70,71,64,69
289,349,90,79,70,71,64,69
290,350,91,79,70,71,64,69
291,351,91,79,70,71,64,69
292,352,91,80,70,71,64,69
293,353,91,80,70,71,64,69
294,354,91,80,70,71,64,69
295,355,91,79,70,71,64,69
296,356,90,79,70,71,63,69
297,357,90,79,70,71,63,69
298,358,89,79,70,71,63,68
